state,county,cbsa,rpp-in-100-dollars,name
12,12123,,112.8668172,Florida (Nonmetropolitan Portion)
12,12125,,112.8668172,Florida (Nonmetropolitan Portion)
12,12127,19660,104.7120419,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)"
12,12129,45220,105.2631579,"Tallahassee, FL (Metropolitan Statistical Area)"
12,12131,,112.8668172,Florida (Nonmetropolitan Portion)
12,12133,,112.8668172,Florida (Nonmetropolitan Portion)
13,13001,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13003,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13005,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13007,10500,118.623962,"Albany, GA (Metropolitan Statistical Area)"
13,13009,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13011,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13013,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13015,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13017,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13019,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13021,31420,113.8952164,"Macon, GA (Metropolitan Statistical Area)"
13,13023,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13025,15260,116.1440186,"Brunswick, GA (Metropolitan Statistical Area)"
13,13027,46660,122.2493888,"Valdosta, GA (Metropolitan Statistical Area)"
13,13029,42340,105.374078,"Savannah, GA (Metropolitan Statistical Area)"
13,13031,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13033,12260,111.2347052,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)"
13,13035,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13037,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13039,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13043,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13045,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13047,16860,110.3752759,"Chattanooga, TN-GA (Metropolitan Statistical Area)"
13,13049,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13051,42340,105.374078,"Savannah, GA (Metropolitan Statistical Area)"
13,13053,17980,111.8568233,"Columbus, GA-AL (Metropolitan Statistical Area)"
13,13055,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13057,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13059,12020,108.9324619,"Athens-Clarke County, GA (Metropolitan Statistical Area)"
13,13061,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13063,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13065,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13067,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13069,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13071,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13073,12260,111.2347052,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)"
13,13075,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13077,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13079,31420,113.8952164,"Macon, GA (Metropolitan Statistical Area)"
13,13081,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13083,16860,110.3752759,"Chattanooga, TN-GA (Metropolitan Statistical Area)"
13,13085,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13087,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13089,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13091,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13093,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13095,10500,118.623962,"Albany, GA (Metropolitan Statistical Area)"
13,13097,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13099,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13101,46660,122.2493888,"Valdosta, GA (Metropolitan Statistical Area)"
13,13103,42340,105.374078,"Savannah, GA (Metropolitan Statistical Area)"
13,13105,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13107,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13109,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13111,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13113,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13115,40660,123.00123,"Rome, GA (Metropolitan Statistical Area)"
13,13117,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13119,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13121,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13123,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13125,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13127,15260,116.1440186,"Brunswick, GA (Metropolitan Statistical Area)"
13,13129,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13131,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13133,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13135,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13137,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13139,23580,111.2347052,"Gainesville, GA (Metropolitan Statistical Area)"
13,13141,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13143,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13145,17980,111.8568233,"Columbus, GA-AL (Metropolitan Statistical Area)"
13,13147,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13149,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13151,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13153,47580,111.1111111,"Warner Robins, GA (Metropolitan Statistical Area)"
13,13155,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13157,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13159,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13161,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13163,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13165,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13167,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13169,31420,113.8952164,"Macon, GA (Metropolitan Statistical Area)"
13,13171,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13173,46660,122.2493888,"Valdosta, GA (Metropolitan Statistical Area)"
13,13175,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13177,10500,118.623962,"Albany, GA (Metropolitan Statistical Area)"
13,13179,25980,110.3752759,"Hinesville, GA (Metropolitan Statistical Area)"
13,13181,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13183,25980,110.3752759,"Hinesville, GA (Metropolitan Statistical Area)"
13,13185,46660,122.2493888,"Valdosta, GA (Metropolitan Statistical Area)"
13,13187,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13189,12260,111.2347052,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)"
13,13191,15260,116.1440186,"Brunswick, GA (Metropolitan Statistical Area)"
13,13193,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13195,12020,108.9324619,"Athens-Clarke County, GA (Metropolitan Statistical Area)"
13,13197,17980,111.8568233,"Columbus, GA-AL (Metropolitan Statistical Area)"
13,13199,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13201,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13205,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13207,31420,113.8952164,"Macon, GA (Metropolitan Statistical Area)"
13,13209,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13211,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13213,19140,118.623962,"Dalton, GA (Metropolitan Statistical Area)"
13,13215,17980,111.8568233,"Columbus, GA-AL (Metropolitan Statistical Area)"
13,13217,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13219,12020,108.9324619,"Athens-Clarke County, GA (Metropolitan Statistical Area)"
13,13221,12020,108.9324619,"Athens-Clarke County, GA (Metropolitan Statistical Area)"
13,13223,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13225,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13227,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13229,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13231,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13233,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13235,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13237,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13239,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13241,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13243,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13245,12260,111.2347052,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)"
13,13247,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13249,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13251,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13253,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13255,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13257,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13259,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13261,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13263,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13265,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13267,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13269,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13271,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13273,10500,118.623962,"Albany, GA (Metropolitan Statistical Area)"
13,13275,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13277,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13279,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13281,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13283,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13285,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13287,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13289,31420,113.8952164,"Macon, GA (Metropolitan Statistical Area)"
13,13291,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13293,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13295,16860,110.3752759,"Chattanooga, TN-GA (Metropolitan Statistical Area)"
13,13297,12060,105.0420168,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13,13299,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13301,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13303,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13305,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13307,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13309,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13311,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13313,19140,118.623962,"Dalton, GA (Metropolitan Statistical Area)"
13,13315,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13317,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13319,,118.0637544,Georgia (Nonmetropolitan Portion)
13,13321,10500,118.623962,"Albany, GA (Metropolitan Statistical Area)"
15,15001,,101.1122346,Hawaii (Nonmetropolitan Portion)
15,15003,,81.63265306,Urban Honolulu (Metropolitan Area)
15,15005,,101.1122346,Hawaii (Nonmetropolitan Portion)
15,15007,,101.1122346,Hawaii (Nonmetropolitan Portion)
15,15009,27980,93.19664492,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)"
16,16001,14260,105.5966209,"Boise City, ID (Metropolitan Statistical Area)"
16,16003,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16005,38540,110.9877913,"Pocatello, ID (Metropolitan Statistical Area)"
16,16007,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16009,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16011,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16013,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16015,14260,105.5966209,"Boise City, ID (Metropolitan Statistical Area)"
16,16017,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16019,26820,110.864745,"Idaho Falls, ID (Metropolitan Statistical Area)"
16,16021,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16023,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16025,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16027,14260,105.5966209,"Boise City, ID (Metropolitan Statistical Area)"
16,16029,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16031,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16033,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16035,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16037,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16039,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16041,30860,110.3752759,"Logan, UT-ID (Metropolitan Statistical Area)"
16,16043,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16045,14260,105.5966209,"Boise City, ID (Metropolitan Statistical Area)"
16,16047,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16049,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16051,26820,110.864745,"Idaho Falls, ID (Metropolitan Statistical Area)"
16,16053,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16055,17660,107.7586207,"Coeur d'Alene, ID (Metropolitan Statistical Area)"
16,16057,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16059,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16061,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16063,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16065,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16067,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16069,30300,110.1321586,"Lewiston, ID-WA (Metropolitan Statistical Area)"
16,16071,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16073,14260,105.5966209,"Boise City, ID (Metropolitan Statistical Area)"
16,16075,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16077,38540,110.9877913,"Pocatello, ID (Metropolitan Statistical Area)"
16,16079,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16081,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16083,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16085,,109.8901099,Idaho (Nonmetropolitan Portion)
16,16087,,109.8901099,Idaho (Nonmetropolitan Portion)
17,17001,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17003,16020,119.474313,"Cape Girardeau, MO-IL (Metropolitan Statistical Area)"
17,17005,41180,111.4827202,"St. Louis, MO-IL (Metropolitan Statistical Area)"
17,17007,40420,108.8139282,"Rockford, IL (Metropolitan Statistical Area)"
17,17009,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17011,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17013,41180,111.4827202,"St. Louis, MO-IL (Metropolitan Statistical Area)"
17,17015,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17017,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17019,16580,106.0445387,"Champaign-Urbana, IL (Metropolitan Statistical Area)"
17,17021,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17023,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17025,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17027,41180,111.4827202,"St. Louis, MO-IL (Metropolitan Statistical Area)"
17,17029,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17031,16980,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
17,17033,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17035,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17037,16980,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
17,17039,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17041,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17043,16980,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
17,17045,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17047,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17049,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17051,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17053,16580,106.0445387,"Champaign-Urbana, IL (Metropolitan Statistical Area)"
17,17055,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17057,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17059,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17061,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17063,16980,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
17,17065,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17067,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17069,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17071,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17073,19340,108.9324619,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)"
17,17075,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17077,16060,119.6172249,"Carbondale-Marion, IL (Metropolitan Statistical Area)"
17,17079,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17081,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17083,41180,111.4827202,"St. Louis, MO-IL (Metropolitan Statistical Area)"
17,17085,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17087,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17089,16980,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
17,17091,28100,100.5025126,"Kankakee, IL (Metropolitan Statistical Area)"
17,17093,16980,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
17,17095,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17097,16980,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
17,17099,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17101,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17103,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17105,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17107,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17109,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17111,16980,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
17,17113,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17115,19500,110.3752759,"Decatur, IL (Metropolitan Statistical Area)"
17,17117,41180,111.4827202,"St. Louis, MO-IL (Metropolitan Statistical Area)"
17,17119,41180,111.4827202,"St. Louis, MO-IL (Metropolitan Statistical Area)"
17,17121,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17123,37900,108.8139282,"Peoria, IL (Metropolitan Statistical Area)"
17,17125,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17127,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17129,44100,108.4598698,"Springfield, IL (Metropolitan Statistical Area)"
17,17131,19340,108.9324619,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)"
17,17133,41180,111.4827202,"St. Louis, MO-IL (Metropolitan Statistical Area)"
17,17135,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17137,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17139,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17141,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17143,37900,108.8139282,"Peoria, IL (Metropolitan Statistical Area)"
17,17145,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17147,16580,106.0445387,"Champaign-Urbana, IL (Metropolitan Statistical Area)"
17,17149,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17151,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17153,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17155,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17157,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17159,,118.7648456,Illinois (Nonmetropolitan Portion)
17,17161,19340,108.9324619,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)"
