CBSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,County/County Equivalent,State Name,FIPS Code
42180,"Santa Isabel, PR",Micropolitan Statistical Area,Santa Isabel Municipio,Puerto Rico,72133
42200,"Santa Maria-Santa Barbara, CA",Metropolitan Statistical Area,Santa Barbara County,California,6083
42220,"Santa Rosa, CA",Metropolitan Statistical Area,Sonoma County,California,6097
42300,"Sault Ste. Marie, MI",Micropolitan Statistical Area,Chippewa County,Michigan,26033
42340,"Savannah, GA",Metropolitan Statistical Area,Bryan County,Georgia,13029
42340,"Savannah, GA",Metropolitan Statistical Area,Chatham County,Georgia,13051
42340,"Savannah, GA",Metropolitan Statistical Area,Effingham County,Georgia,13103
42380,"Sayre, PA",Micropolitan Statistical Area,Bradford County,Pennsylvania,42015
42420,"Scottsbluff, NE",Micropolitan Statistical Area,Banner County,Nebraska,31007
42420,"Scottsbluff, NE",Micropolitan Statistical Area,Scotts Bluff County,Nebraska,31157
42420,"Scottsbluff, NE",Micropolitan Statistical Area,Sioux County,Nebraska,31165
42460,"Scottsboro, AL",Micropolitan Statistical Area,Jackson County,Alabama,1071
42540,"Scranton--Wilkes-Barre--Hazleton, PA",Metropolitan Statistical Area,Lackawanna County,Pennsylvania,42069
42540,"Scranton--Wilkes-Barre--Hazleton, PA",Metropolitan Statistical Area,Luzerne County,Pennsylvania,42079
42540,"Scranton--Wilkes-Barre--Hazleton, PA",Metropolitan Statistical Area,Wyoming County,Pennsylvania,42131
42620,"Searcy, AR",Micropolitan Statistical Area,White County,Arkansas,5145
42660,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,King County,Washington,53033
42660,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,Snohomish County,Washington,53061
42660,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,Pierce County,Washington,53053
42680,"Sebastian-Vero Beach, FL",Metropolitan Statistical Area,Indian River County,Florida,12061
42700,"Sebring, FL",Metropolitan Statistical Area,Highlands County,Florida,12055
42740,"Sedalia, MO",Micropolitan Statistical Area,Pettis County,Missouri,29159
42780,"Selinsgrove, PA",Micropolitan Statistical Area,Snyder County,Pennsylvania,42109
42820,"Selma, AL",Micropolitan Statistical Area,Dallas County,Alabama,1047
42860,"Seneca, SC",Micropolitan Statistical Area,Oconee County,South Carolina,45073
42900,"Seneca Falls, NY",Micropolitan Statistical Area,Seneca County,New York,36099
42940,"Sevierville, TN",Micropolitan Statistical Area,Sevier County,Tennessee,47155
42980,"Seymour, IN",Micropolitan Statistical Area,Jackson County,Indiana,18071
43020,"Shawano, WI",Micropolitan Statistical Area,Menominee County,Wisconsin,55078
43020,"Shawano, WI",Micropolitan Statistical Area,Shawano County,Wisconsin,55115
43060,"Shawnee, OK",Micropolitan Statistical Area,Pottawatomie County,Oklahoma,40125
43100,"Sheboygan, WI",Metropolitan Statistical Area,Sheboygan County,Wisconsin,55117
43140,"Shelby, NC",Micropolitan Statistical Area,Cleveland County,North Carolina,37045
43180,"Shelbyville, TN",Micropolitan Statistical Area,Bedford County,Tennessee,47003
43220,"Shelton, WA",Micropolitan Statistical Area,Mason County,Washington,53045
43260,"Sheridan, WY",Micropolitan Statistical Area,Sheridan County,Wyoming,56033
43300,"Sherman-Denison, TX",Metropolitan Statistical Area,Grayson County,Texas,48181
43320,"Show Low, AZ",Micropolitan Statistical Area,Navajo County,Arizona,4017
43340,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,Bossier Parish,Louisiana,22015
43340,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,Caddo Parish,Louisiana,22017
43340,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,De Soto Parish,Louisiana,22031
43340,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,Webster Parish,Louisiana,22119
43380,"Sidney, OH",Micropolitan Statistical Area,Shelby County,Ohio,39149
43420,"Sierra Vista-Douglas, AZ",Metropolitan Statistical Area,Cochise County,Arizona,4003
43460,"Sikeston, MO",Micropolitan Statistical Area,Scott County,Missouri,29201
43500,"Silver City, NM",Micropolitan Statistical Area,Grant County,New Mexico,35017
43580,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,Plymouth County,Iowa,19149
43580,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,Woodbury County,Iowa,19193
43580,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,Dakota County,Nebraska,31043
43580,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,Dixon County,Nebraska,31051
43580,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,Union County,South Dakota,46127
43620,"Sioux Falls, SD",Metropolitan Statistical Area,Lincoln County,South Dakota,46083
43620,"Sioux Falls, SD",Metropolitan Statistical Area,McCook County,South Dakota,46087
43620,"Sioux Falls, SD",Metropolitan Statistical Area,Minnehaha County,South Dakota,46099
43620,"Sioux Falls, SD",Metropolitan Statistical Area,Turner County,South Dakota,46125
43660,"Snyder, TX",Micropolitan Statistical Area,Scurry County,Texas,48415
43700,"Somerset, KY",Micropolitan Statistical Area,Pulaski County,Kentucky,21199
43740,"Somerset, PA",Micropolitan Statistical Area,Somerset County,Pennsylvania,42111
43760,"Sonora, CA",Micropolitan Statistical Area,Tuolumne County,California,6109
43780,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,St. Joseph County,Indiana,18141
43780,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,Cass County,Michigan,26027
43900,"Spartanburg, SC",Metropolitan Statistical Area,Spartanburg County,South Carolina,45083
43900,"Spartanburg, SC",Metropolitan Statistical Area,Union County,South Carolina,45087
43940,"Spearfish, SD",Micropolitan Statistical Area,Lawrence County,South Dakota,46081
43980,"Spencer, IA",Micropolitan Statistical Area,Clay County,Iowa,19041
44020,"Spirit Lake, IA",Micropolitan Statistical Area,Dickinson County,Iowa,19059
44060,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,Pend Oreille County,Washington,53051
44060,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,Spokane County,Washington,53063
44060,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,Stevens County,Washington,53065
44100,"Springfield, IL",Metropolitan Statistical Area,Menard County,Illinois,17129
44100,"Springfield, IL",Metropolitan Statistical Area,Sangamon County,Illinois,17167
44140,"Springfield, MA",Metropolitan Statistical Area,Hampden County,Massachusetts,25013
44140,"Springfield, MA",Metropolitan Statistical Area,Hampshire County,Massachusetts,25015
44180,"Springfield, MO",Metropolitan Statistical Area,Christian County,Missouri,29043
44180,"Springfield, MO",Metropolitan Statistical Area,Dallas County,Missouri,29059
44180,"Springfield, MO",Metropolitan Statistical Area,Greene County,Missouri,29077
44180,"Springfield, MO",Metropolitan Statistical Area,Polk County,Missouri,29167
44180,"Springfield, MO",Metropolitan Statistical Area,Webster County,Missouri,29225
44220,"Springfield, OH",Metropolitan Statistical Area,Clark County,Ohio,39023
44260,"Starkville, MS",Micropolitan Statistical Area,Oktibbeha County,Mississippi,28105
44300,"State College, PA",Metropolitan Statistical Area,Centre County,Pennsylvania,42027
44340,"Statesboro, GA",Micropolitan Statistical Area,Bulloch County,Georgia,13031
44420,"Staunton-Waynesboro, VA",Metropolitan Statistical Area,Augusta County,Virginia,51015
44420,"Staunton-Waynesboro, VA",Metropolitan Statistical Area,Staunton city,Virginia,51790
44420,"Staunton-Waynesboro, VA",Metropolitan Statistical Area,Waynesboro city,Virginia,51820
44460,"Steamboat Springs, CO",Micropolitan Statistical Area,Routt County,Colorado,8107
44500,"Stephenville, TX",Micropolitan Statistical Area,Erath County,Texas,48143
44540,"Sterling, CO",Micropolitan Statistical Area,Logan County,Colorado,8075
44580,"Sterling, IL",Micropolitan Statistical Area,Whiteside County,Illinois,17195
44620,"Stevens Point, WI",Micropolitan Statistical Area,Portage County,Wisconsin,55097
44660,"Stillwater, OK",Micropolitan Statistical Area,Payne County,Oklahoma,40119
44700,"Stockton-Lodi, CA",Metropolitan Statistical Area,San Joaquin County,California,6077
44740,"Storm Lake, IA",Micropolitan Statistical Area,Buena Vista County,Iowa,19021
44780,"Sturgis, MI",Micropolitan Statistical Area,St. Joseph County,Michigan,26149
44860,"Sulphur Springs, TX",Micropolitan Statistical Area,Hopkins County,Texas,48223
44900,"Summerville, GA",Micropolitan Statistical Area,Chattooga County,Georgia,13055
44920,"Summit Park, UT",Micropolitan Statistical Area,Summit County,Utah,49043
44940,"Sumter, SC",Metropolitan Statistical Area,Sumter County,South Carolina,45085
44980,"Sunbury, PA",Micropolitan Statistical Area,Northumberland County,Pennsylvania,42097
45000,"Susanville, CA",Micropolitan Statistical Area,Lassen County,California,6035
45020,"Sweetwater, TX",Micropolitan Statistical Area,Nolan County,Texas,48353
45060,"Syracuse, NY",Metropolitan Statistical Area,Madison County,New York,36053
45060,"Syracuse, NY",Metropolitan Statistical Area,Onondaga County,New York,36067
45060,"Syracuse, NY",Metropolitan Statistical Area,Oswego County,New York,36075
45140,"Tahlequah, OK",Micropolitan Statistical Area,Cherokee County,Oklahoma,40021
45180,"Talladega-Sylacauga, AL",Micropolitan Statistical Area,Coosa County,Alabama,1037
45180,"Talladega-Sylacauga, AL",Micropolitan Statistical Area,Talladega County,Alabama,1121
45220,"Tallahassee, FL",Metropolitan Statistical Area,Gadsden County,Florida,12039
45220,"Tallahassee, FL",Metropolitan Statistical Area,Jefferson County,Florida,12065
45220,"Tallahassee, FL",Metropolitan Statistical Area,Leon County,Florida,12073
45220,"Tallahassee, FL",Metropolitan Statistical Area,Wakulla County,Florida,12129
45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,Hernando County,Florida,12053
45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,Hillsborough County,Florida,12057
45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,Pasco County,Florida,12101
45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,Pinellas County,Florida,12103
45340,"Taos, NM",Micropolitan Statistical Area,Taos County,New Mexico,35055
45380,"Taylorville, IL",Micropolitan Statistical Area,Christian County,Illinois,17021
45460,"Terre Haute, IN",Metropolitan Statistical Area,Clay County,Indiana,18021
45460,"Terre Haute, IN",Metropolitan Statistical Area,Sullivan County,Indiana,18153
45460,"Terre Haute, IN",Metropolitan Statistical Area,Vermillion County,Indiana,18165
45460,"Terre Haute, IN",Metropolitan Statistical Area,Vigo County,Indiana,18167
45500,"Texarkana, TX-AR",Metropolitan Statistical Area,Little River County,Arkansas,5081
45500,"Texarkana, TX-AR",Metropolitan Statistical Area,Miller County,Arkansas,5091
45500,"Texarkana, TX-AR",Metropolitan Statistical Area,Bowie County,Texas,48037
45520,"The Dalles, OR",Micropolitan Statistical Area,Wasco County,Oregon,41065
45540,"The Villages, FL",Metropolitan Statistical Area,Sumter County,Florida,12119
45580,"Thomaston, GA",Micropolitan Statistical Area,Upson County,Georgia,13293
45620,"Thomasville, GA",Micropolitan Statistical Area,Thomas County,Georgia,13275
45660,"Tiffin, OH",Micropolitan Statistical Area,Seneca County,Ohio,39147
45700,"Tifton, GA",Micropolitan Statistical Area,Tift County,Georgia,13277
45740,"Toccoa, GA",Micropolitan Statistical Area,Stephens County,Georgia,13257
45780,"Toledo, OH",Metropolitan Statistical Area,Fulton County,Ohio,39051
45780,"Toledo, OH",Metropolitan Statistical Area,Lucas County,Ohio,39095
45780,"Toledo, OH",Metropolitan Statistical Area,Wood County,Ohio,39173
45820,"Topeka, KS",Metropolitan Statistical Area,Jackson County,Kansas,20085
45820,"Topeka, KS",Metropolitan Statistical Area,Jefferson County,Kansas,20087
45820,"Topeka, KS",Metropolitan Statistical Area,Osage County,Kansas,20139
45820,"Topeka, KS",Metropolitan Statistical Area,Shawnee County,Kansas,20177
45820,"Topeka, KS",Metropolitan Statistical Area,Wabaunsee County,Kansas,20197
45860,"Torrington, CT",Micropolitan Statistical Area,Litchfield County,Connecticut,9005
45900,"Traverse City, MI",Micropolitan Statistical Area,Benzie County,Michigan,26019
45900,"Traverse City, MI",Micropolitan Statistical Area,Grand Traverse County,Michigan,26055
45900,"Traverse City, MI",Micropolitan Statistical Area,Kalkaska County,Michigan,26079
45900,"Traverse City, MI",Micropolitan Statistical Area,Leelanau County,Michigan,26089
45940,"Trenton, NJ",Metropolitan Statistical Area,Mercer County,New Jersey,34021
45980,"Troy, AL",Micropolitan Statistical Area,Pike County,Alabama,1109
46020,"Truckee-Grass Valley, CA",Micropolitan Statistical Area,Nevada County,California,6057
46060,"Tucson, AZ",Metropolitan Statistical Area,Pima County,Arizona,4019
46100,"Tullahoma-Manchester, TN",Micropolitan Statistical Area,Coffee County,Tennessee,47031
46100,"Tullahoma-Manchester, TN",Micropolitan Statistical Area,Franklin County,Tennessee,47051
46100,"Tullahoma-Manchester, TN",Micropolitan Statistical Area,Moore County,Tennessee,47127
46140,"Tulsa, OK",Metropolitan Statistical Area,Creek County,Oklahoma,40037
46140,"Tulsa, OK",Metropolitan Statistical Area,Okmulgee County,Oklahoma,40111
46140,"Tulsa, OK",Metropolitan Statistical Area,Osage County,Oklahoma,40113
46140,"Tulsa, OK",Metropolitan Statistical Area,Pawnee County,Oklahoma,40117
46140,"Tulsa, OK",Metropolitan Statistical Area,Rogers County,Oklahoma,40131
46140,"Tulsa, OK",Metropolitan Statistical Area,Tulsa County,Oklahoma,40143
46140,"Tulsa, OK",Metropolitan Statistical Area,Wagoner County,Oklahoma,40145
46180,"Tupelo, MS",Micropolitan Statistical Area,Itawamba County,Mississippi,28057
46180,"Tupelo, MS",Micropolitan Statistical Area,Lee County,Mississippi,28081
46180,"Tupelo, MS",Micropolitan Statistical Area,Pontotoc County,Mississippi,28115
46220,"Tuscaloosa, AL",Metropolitan Statistical Area,Hale County,Alabama,1065
46220,"Tuscaloosa, AL",Metropolitan Statistical Area,Pickens County,Alabama,1107
46220,"Tuscaloosa, AL",Metropolitan Statistical Area,Tuscaloosa County,Alabama,1125
46300,"Twin Falls, ID",Micropolitan Statistical Area,Jerome County,Idaho,16053
46300,"Twin Falls, ID",Micropolitan Statistical Area,Twin Falls County,Idaho,16083
46340,"Tyler, TX",Metropolitan Statistical Area,Smith County,Texas,48423
46380,"Ukiah, CA",Micropolitan Statistical Area,Mendocino County,California,6045
46460,"Union City, TN-KY",Micropolitan Statistical Area,Fulton County,Kentucky,21075
46460,"Union City, TN-KY",Micropolitan Statistical Area,Obion County,Tennessee,47131
46500,"Urbana, OH",Micropolitan Statistical Area,Champaign County,Ohio,39021
46520,"Urban Honolulu, HI",Metropolitan Statistical Area,Honolulu County,Hawaii,15003
46540,"Utica-Rome, NY",Metropolitan Statistical Area,Herkimer County,New York,36043
46540,"Utica-Rome, NY",Metropolitan Statistical Area,Oneida County,New York,36065
46620,"Uvalde, TX",Micropolitan Statistical Area,Uvalde County,Texas,48463
46660,"Valdosta, GA",Metropolitan Statistical Area,Brooks County,Georgia,13027
46660,"Valdosta, GA",Metropolitan Statistical Area,Echols County,Georgia,13101
46660,"Valdosta, GA",Metropolitan Statistical Area,Lanier County,Georgia,13173
46660,"Valdosta, GA",Metropolitan Statistical Area,Lowndes County,Georgia,13185
46700,"Vallejo-Fairfield, CA",Metropolitan Statistical Area,Solano County,California,6095
46740,"Valley, AL",Micropolitan Statistical Area,Chambers County,Alabama,1017
46780,"Van Wert, OH",Micropolitan Statistical Area,Van Wert County,Ohio,39161
46820,"Vermillion, SD",Micropolitan Statistical Area,Clay County,South Dakota,46027
46860,"Vernal, UT",Micropolitan Statistical Area,Uintah County,Utah,49047
46900,"Vernon, TX",Micropolitan Statistical Area,Wilbarger County,Texas,48487
46980,"Vicksburg, MS",Micropolitan Statistical Area,Claiborne County,Mississippi,28021
46980,"Vicksburg, MS",Micropolitan Statistical Area,Warren County,Mississippi,28149
47020,"Victoria, TX",Metropolitan Statistical Area,Goliad County,Texas,48175
47020,"Victoria, TX",Metropolitan Statistical Area,Victoria County,Texas,48469
47080,"Vidalia, GA",Micropolitan Statistical Area,Montgomery County,Georgia,13209
47080,"Vidalia, GA",Micropolitan Statistical Area,Toombs County,Georgia,13279
47180,"Vincennes, IN",Micropolitan Statistical Area,Knox County,Indiana,18083
47220,"Vineland-Bridgeton, NJ",Metropolitan Statistical Area,Cumberland County,New Jersey,34011
47240,"Vineyard Haven, MA",Micropolitan Statistical Area,Dukes County,Massachusetts,25007
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,Currituck County,North Carolina,37053
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,Gates County,North Carolina,37073
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,Gloucester County,Virginia,51073
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,Isle of Wight County,Virginia,51093
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,James City County,Virginia,51095
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,Mathews County,Virginia,51115
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,York County,Virginia,51199
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,Chesapeake city,Virginia,51550
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,Hampton city,Virginia,51650
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,Newport News city,Virginia,51700
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,Norfolk city,Virginia,51710
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,Poquoson city,Virginia,51735
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,Portsmouth city,Virginia,51740
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,Suffolk city,Virginia,51800
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,Virginia Beach city,Virginia,51810
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,Williamsburg city,Virginia,51830
47300,"Visalia-Porterville, CA",Metropolitan Statistical Area,Tulare County,California,6107
47340,"Wabash, IN",Micropolitan Statistical Area,Wabash County,Indiana,18169
47380,"Waco, TX",Metropolitan Statistical Area,Falls County,Texas,48145
47380,"Waco, TX",Metropolitan Statistical Area,McLennan County,Texas,48309
47420,"Wahpeton, ND-MN",Micropolitan Statistical Area,Wilkin County,Minnesota,27167
47420,"Wahpeton, ND-MN",Micropolitan Statistical Area,Richland County,North Dakota,38077
47460,"Walla Walla, WA",Metropolitan Statistical Area,Columbia County,Washington,53013
47460,"Walla Walla, WA",Metropolitan Statistical Area,Walla Walla County,Washington,53071
47540,"Wapakoneta, OH",Micropolitan Statistical Area,Auglaize County,Ohio,39011
47580,"Warner Robins, GA",Metropolitan Statistical Area,Houston County,Georgia,13153
47580,"Warner Robins, GA",Metropolitan Statistical Area,Peach County,Georgia,13225
47580,"Warner Robins, GA",Metropolitan Statistical Area,Pulaski County,Georgia,13235
47620,"Warren, PA",Micropolitan Statistical Area,Warren County,Pennsylvania,42123
47660,"Warrensburg, MO",Micropolitan Statistical Area,Johnson County,Missouri,29101
47700,"Warsaw, IN",Micropolitan Statistical Area,Kosciusko County,Indiana,18085
47780,"Washington, IN",Micropolitan Statistical Area,Daviess County,Indiana,18027
47820,"Washington, NC",Micropolitan Statistical Area,Beaufort County,North Carolina,37013
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Frederick County,Maryland,24021
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Montgomery County,Maryland,24031
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,District of Columbia,District of Columbia,11001
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Calvert County,Maryland,24009
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Charles County,Maryland,24017
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Prince George's County,Maryland,24033
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Arlington County,Virginia,51013
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Clarke County,Virginia,51043
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Culpeper County,Virginia,51047
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Fairfax County,Virginia,51059
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Fauquier County,Virginia,51061
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Loudoun County,Virginia,51107
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Prince William County,Virginia,51153
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Rappahannock County,Virginia,51157
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Spotsylvania County,Virginia,51177
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Stafford County,Virginia,51179
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Warren County,Virginia,51187
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Alexandria city,Virginia,51510
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Fairfax city,Virginia,51600
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Falls Church city,Virginia,51610
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Fredericksburg city,Virginia,51630
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Manassas city,Virginia,51683
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Manassas Park city,Virginia,51685
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Jefferson County,West Virginia,54037
47920,"Washington Court House, OH",Micropolitan Statistical Area,Fayette County,Ohio,39047
47940,"Waterloo-Cedar Falls, IA",Metropolitan Statistical Area,Black Hawk County,Iowa,19013
47940,"Waterloo-Cedar Falls, IA",Metropolitan Statistical Area,Bremer County,Iowa,19017
47940,"Waterloo-Cedar Falls, IA",Metropolitan Statistical Area,Grundy County,Iowa,19075
47980,"Watertown, SD",Micropolitan Statistical Area,Codington County,South Dakota,46029
48020,"Watertown-Fort Atkinson, WI",Micropolitan Statistical Area,Jefferson County,Wisconsin,55055
48060,"Watertown-Fort Drum, NY",Metropolitan Statistical Area,Jefferson County,New York,36045
48100,"Wauchula, FL",Micropolitan Statistical Area,Hardee County,Florida,12049
48140,"Wausau, WI",Metropolitan Statistical Area,Marathon County,Wisconsin,55073
48180,"Waycross, GA",Micropolitan Statistical Area,Pierce County,Georgia,13229
48180,"Waycross, GA",Micropolitan Statistical Area,Ware County,Georgia,13299
48220,"Weatherford, OK",Micropolitan Statistical Area,Custer County,Oklahoma,40039
48260,"Weirton-Steubenville, WV-OH",Metropolitan Statistical Area,Jefferson County,Ohio,39081
48260,"Weirton-Steubenville, WV-OH",Metropolitan Statistical Area,Brooke County,West Virginia,54009
48260,"Weirton-Steubenville, WV-OH",Metropolitan Statistical Area,Hancock County,West Virginia,54029
48300,"Wenatchee, WA",Metropolitan Statistical Area,Chelan County,Washington,53007
48300,"Wenatchee, WA",Metropolitan Statistical Area,Douglas County,Washington,53017
48460,"West Plains, MO",Micropolitan Statistical Area,Howell County,Missouri,29091
48540,"Wheeling, WV-OH",Metropolitan Statistical Area,Belmont County,Ohio,39013
48540,"Wheeling, WV-OH",Metropolitan Statistical Area,Marshall County,West Virginia,54051
48540,"Wheeling, WV-OH",Metropolitan Statistical Area,Ohio County,West Virginia,54069
48580,"Whitewater-Elkhorn, WI",Micropolitan Statistical Area,Walworth County,Wisconsin,55127
48620,"Wichita, KS",Metropolitan Statistical Area,Butler County,Kansas,20015
48620,"Wichita, KS",Metropolitan Statistical Area,Harvey County,Kansas,20079
48620,"Wichita, KS",Metropolitan Statistical Area,Kingman County,Kansas,20095
48620,"Wichita, KS",Metropolitan Statistical Area,Sedgwick County,Kansas,20173
48620,"Wichita, KS",Metropolitan Statistical Area,Sumner County,Kansas,20191
48660,"Wichita Falls, TX",Metropolitan Statistical Area,Archer County,Texas,48009
48660,"Wichita Falls, TX",Metropolitan Statistical Area,Clay County,Texas,48077
48660,"Wichita Falls, TX",Metropolitan Statistical Area,Wichita County,Texas,48485
48700,"Williamsport, PA",Metropolitan Statistical Area,Lycoming County,Pennsylvania,42081
48780,"Williston, ND",Micropolitan Statistical Area,Williams County,North Dakota,38105
48820,"Willmar, MN",Micropolitan Statistical Area,Kandiyohi County,Minnesota,27067
48900,"Wilmington, NC",Metropolitan Statistical Area,New Hanover County,North Carolina,37129
48900,"Wilmington, NC",Metropolitan Statistical Area,Pender County,North Carolina,37141
48940,"Wilmington, OH",Micropolitan Statistical Area,Clinton County,Ohio,39027
48980,"Wilson, NC",Micropolitan Statistical Area,Wilson County,North Carolina,37195
49020,"Winchester, VA-WV",Metropolitan Statistical Area,Frederick County,Virginia,51069
49020,"Winchester, VA-WV",Metropolitan Statistical Area,Winchester city,Virginia,51840
49020,"Winchester, VA-WV",Metropolitan Statistical Area,Hampshire County,West Virginia,54027
49080,"Winnemucca, NV",Micropolitan Statistical Area,Humboldt County,Nevada,32013
49100,"Winona, MN",Micropolitan Statistical Area,Winona County,Minnesota,27169
49180,"Winston-Salem, NC",Metropolitan Statistical Area,Davidson County,North Carolina,37057
49180,"Winston-Salem, NC",Metropolitan Statistical Area,Davie County,North Carolina,37059
49180,"Winston-Salem, NC",Metropolitan Statistical Area,Forsyth County,North Carolina,37067
49180,"Winston-Salem, NC",Metropolitan Statistical Area,Stokes County,North Carolina,37169
49180,"Winston-Salem, NC",Metropolitan Statistical Area,Yadkin County,North Carolina,37197
49220,"Wisconsin Rapids-Marshfield, WI",Micropolitan Statistical Area,Wood County,Wisconsin,55141
49260,"Woodward, OK",Micropolitan Statistical Area,Woodward County,Oklahoma,40153
49300,"Wooster, OH",Micropolitan Statistical Area,Wayne County,Ohio,39169
49340,"Worcester, MA-CT",Metropolitan Statistical Area,Windham County,Connecticut,9015
49340,"Worcester, MA-CT",Metropolitan Statistical Area,Worcester County,Massachusetts,25027
49380,"Worthington, MN",Micropolitan Statistical Area,Nobles County,Minnesota,27105
49420,"Yakima, WA",Metropolitan Statistical Area,Yakima County,Washington,53077
49460,"Yankton, SD",Micropolitan Statistical Area,Yankton County,South Dakota,46135
49620,"York-Hanover, PA",Metropolitan Statistical Area,York County,Pennsylvania,42133
49660,"Youngstown-Warren-Boardman, OH-PA",Metropolitan Statistical Area,Mahoning County,Ohio,39099
49660,"Youngstown-Warren-Boardman, OH-PA",Metropolitan Statistical Area,Trumbull County,Ohio,39155
49660,"Youngstown-Warren-Boardman, OH-PA",Metropolitan Statistical Area,Mercer County,Pennsylvania,42085
49700,"Yuba City, CA",Metropolitan Statistical Area,Sutter County,California,6101
49700,"Yuba City, CA",Metropolitan Statistical Area,Yuba County,California,6115
49740,"Yuma, AZ",Metropolitan Statistical Area,Yuma County,Arizona,4027
49780,"Zanesville, OH",Micropolitan Statistical Area,Muskingum County,Ohio,39119
49820,"Zapata, TX",Micropolitan Statistical Area,Zapata County,Texas,48505
